Chromosome	start	end	transition	aneuploidy	index	callType
chr2	215431078	215454924	WC->CC	2	ERR2267560.mdup	filt-walker
chr3	2635824	2652544	WC->CC	2	ERR2267560.mdup	filt-walker
chr3	42691067	42731056	CC->WC	2	ERR2267560.mdup	filt-walker
chr4	49711842	49741278	WC->CC	2	ERR2267560.mdup	filt-walker
chr5	43589114	43590654	WC->CC	2	ERR2267560.mdup	filt-walker
chr5	60385628	60404671	CC->WC	2	ERR2267560.mdup	filt-walker
chr5	78544517	78545732	WC->CC	2	ERR2267560.mdup	filt-walker
chr5	102643271	102655102	CC->WC	2	ERR2267560.mdup	filt-walker
chr5	127572763	127587816	WC->WW	2	ERR2267560.mdup	filt-walker
chr5	147380993	147396680	WW->WC	2	ERR2267560.mdup	filt-walker
chr5	169117060	169117166	WC->CC	2	ERR2267560.mdup	filt-walker
chr6	57330459	57333421	CC->WC	2	ERR2267560.mdup	filt-walker
chr6	118134676	118137795	WC->CC	2	ERR2267560.mdup	filt-walker
chr6	137681842	137686856	CC->WC	2	ERR2267560.mdup	filt-walker
chr6	161456483	161469598	WC->WW	2	ERR2267560.mdup	filt-walker
chr7	44291290	44312631	WC->CC	2	ERR2267560.mdup	filt-walker
chr7	74869215	74906256	CC->WC	2	ERR2267560.mdup	filt-walker
chr8	101528051	101553187	WC->CC	2	ERR2267560.mdup	filt-walker
chr9	36834838	36837104	WW->WC	2	ERR2267560.mdup	filt-walker
chr9	79059734	79088505	WC->WW	2	ERR2267560.mdup	filt-walker
chr10	7509814	7509914	WC->CC	2	ERR2267560.mdup	filt-walker
chr10	43817778	43821196	CC->WC	2	ERR2267560.mdup	filt-walker
chr10	97018519	97019979	WC->WW	2	ERR2267560.mdup	filt-walker
chr11	38298170	38331856	WW->WC	2	ERR2267560.mdup	filt-walker
chr11	104465163	104474924	WC->CC	2	ERR2267560.mdup	filt-walker
chr11	118650834	118652069	CC->WC	2	ERR2267560.mdup	filt-walker
chr12	4844991	4848250	WW->WC	2	ERR2267560.mdup	filt-walker
chr12	32362747	32377054	WC->CC	2	ERR2267560.mdup	filt-walker
chr12	56172931	56176218	CC->WC	2	ERR2267560.mdup	filt-walker
chr12	89609815	89635076	WC->CC	2	ERR2267560.mdup	filt-walker
chr13	29049023	29051073	CC->WC	2	ERR2267560.mdup	filt-walker
chr13	62402003	62404482	WC->WW	2	ERR2267560.mdup	filt-walker
chr13	103918756	103919118	WW->WC	2	ERR2267560.mdup	filt-walker
chr14	100286880	100287076	WW->WC	2	ERR2267560.mdup	filt-walker
chr15	34853451	34876923	WW->WC	2	ERR2267560.mdup	filt-walker
chr15	71792170	71801775	WC->WW	2	ERR2267560.mdup	filt-walker
chr15	80594525	80595076	WW->WC	2	ERR2267560.mdup	filt-walker
chr16	30552722	30558743	WW->WC	2	ERR2267560.mdup	filt-walker
chr19	27242671	27248801	WW->WC	2	ERR2267560.mdup	filt-walker
chr19	38425563	38439995	WC->CC	2	ERR2267560.mdup	filt-walker
chr1	33001548	33002970	CC->WC	2	ERR2267561.mdup	filt-walker
chr1	71721435	71721942	WC->WW	2	ERR2267561.mdup	filt-walker
chr1	104596975	104597925	WW->WC	2	ERR2267561.mdup	filt-walker
chr1	179023802	179030017	WC->WW	2	ERR2267561.mdup	filt-walker
chr2	86345880	86350513	WC->CC	2	ERR2267561.mdup	filt-walker
chr2	108394084	108395620	CC->WC	2	ERR2267561.mdup	filt-walker
chr2	200417727	200427352	WC->CC	2	ERR2267561.mdup	filt-walker
chr3	7940987	7944803	CC->WC	2	ERR2267561.mdup	filt-walker
chr3	56732850	56740981	WC->WW	2	ERR2267561.mdup	filt-walker
chr3	146997392	146997457	WW->WC	2	ERR2267561.mdup	filt-walker
chr3	180365497	180368009	WC->WW	2	ERR2267561.mdup	filt-walker
chr4	107822584	107822673	WW->WC	2	ERR2267561.mdup	filt-walker
chr5	97304476	97306822	WC->WW	2	ERR2267561.mdup	filt-walker
chr6	38918857	38919842	CC->WC	2	ERR2267561.mdup	filt-walker
chr6	40289934	40293746	WC->WW	2	ERR2267561.mdup	filt-walker
chr6	51030802	51035064	WW->WC	2	ERR2267561.mdup	filt-walker
chr6	53464462	53466980	WC->WW	2	ERR2267561.mdup	filt-walker
chr6	87281388	87281767	WW->WC	2	ERR2267561.mdup	filt-walker
chr7	15575716	15581048	CC->WC	2	ERR2267561.mdup	filt-walker
chr7	29335963	29338810	WC->WW	2	ERR2267561.mdup	filt-walker
chr7	139240012	139241557	WW->WC	2	ERR2267561.mdup	filt-walker
chr8	40035853	40035972	WW->WC	2	ERR2267561.mdup	filt-walker
chr9	25018001	25021471	WC->WW	2	ERR2267561.mdup	filt-walker
chr9	38973664	38975825	WW->WC	2	ERR2267561.mdup	filt-walker
chr9	76455497	76455806	WC->WW	2	ERR2267561.mdup	filt-walker
chr9	123979106	123979526	WW->WC	2	ERR2267561.mdup	filt-walker
chr10	29456000	29496000	WC->CC	2	ERR2267561.mdup	filt-40k
chr10	74440505	74444492	CC->WC	2	ERR2267561.mdup	filt-walker
chr10	123379411	123379792	WC->WW	2	ERR2267561.mdup	filt-walker
chr11	58086092	58098185	CC->WC	2	ERR2267561.mdup	filt-walker
chr11	67198163	67205810	WC->CC	2	ERR2267561.mdup	filt-walker
chr11	96842210	96843801	CC->WC	2	ERR2267561.mdup	filt-walker
chr12	53250079	53251251	CC->WC	2	ERR2267561.mdup	filt-walker
chr12	85343785	85349991	WC->CC	2	ERR2267561.mdup	filt-walker
chr13	42223467	42223597	WW->WC	2	ERR2267561.mdup	filt-walker
chr14	36083249	36084552	WC->CC	2	ERR2267561.mdup	filt-walker
chr14	76015695	76017102	CC->WC	2	ERR2267561.mdup	filt-walker
chr14	78484427	78484715	WC->WW	2	ERR2267561.mdup	filt-walker
chr15	44276523	44277789	WW->WC	2	ERR2267561.mdup	filt-walker
chr16	66367907	66374998	CC->WC	2	ERR2267561.mdup	filt-walker
chr17	16800147	16802416	CC->WC	2	ERR2267561.mdup	filt-walker
chr17	40689052	40691684	WC->WW	2	ERR2267561.mdup	filt-walker
chr17	69078804	69079619	WW->WC	2	ERR2267561.mdup	filt-walker
chr20	1618913	1619025	WC->CC	2	ERR2267561.mdup	filt-walker
chr20	26385314	26436639	CC->WC	2	ERR2267561.mdup	filt-walker
chr1	29512897	29517795	WC->CC	2	ERR2267562.mdup	filt-walker
chr1	64441007	64466883	CC->WC	2	ERR2267562.mdup	filt-walker
chr1	73244848	73273641	WC->CC	2	ERR2267562.mdup	filt-walker
chr1	77499189	77506658	CC->WC	2	ERR2267562.mdup	filt-walker
chr1	118028130	118028970	WC->WW	2	ERR2267562.mdup	filt-walker
chr1	174317386	174328025	CC->WC	2	ERR2267562.mdup	filt-walker
chr1	188193230	188217891	WC->CC	2	ERR2267562.mdup	filt-walker
chr3	73896911	73897746	CC->WC	2	ERR2267562.mdup	filt-walker
chr3	75891019	75901616	WC->CC	2	ERR2267562.mdup	filt-walker
chr3	157724053	157724391	CC->WC	2	ERR2267562.mdup	filt-walker
chr4	41386775	41391728	WW->WC	2	ERR2267562.mdup	filt-walker
chr4	46466071	46483888	WC->CC	2	ERR2267562.mdup	filt-walker
chr4	107943378	107943417	CC->WC	2	ERR2267562.mdup	filt-walker
chr4	174943082	174943219	WC->CC	2	ERR2267562.mdup	filt-walker
chr5	67867424	67871007	CC->WC	2	ERR2267562.mdup	filt-walker
chr5	85923120	85927968	WC->WW	2	ERR2267562.mdup	filt-walker
chr6	30762520	30777638	WC->CC	2	ERR2267562.mdup	filt-walker
chr6	36718240	36725876	CC->WC	2	ERR2267562.mdup	filt-walker
chr6	43032000	43080000	WC->WW	2	ERR2267562.mdup	filt-48k
chr6	58840000	59040000	WW->WC	2	ERR2267562.mdup	filt-200k
chr7	30128939	30139260	WC->WW	2	ERR2267562.mdup	filt-walker
chr8	19154643	19158152	WC->CC	2	ERR2267562.mdup	filt-walker
chr8	27603515	27606410	CC->WC	2	ERR2267562.mdup	filt-walker
chr8	64919376	64926503	WC->WW	2	ERR2267562.mdup	filt-walker
chr8	94130694	94150263	WW->WC	2	ERR2267562.mdup	filt-walker
chr9	23450834	23450878	CC->WC	2	ERR2267562.mdup	filt-walker
chr9	33473315	33491976	WC->WW	2	ERR2267562.mdup	filt-walker
chr9	82658904	82666939	WW->WC	2	ERR2267562.mdup	filt-walker
chr9	104636003	104643832	WC->CC	2	ERR2267562.mdup	filt-walker
chr10	2828829	2830190	WC->WW	2	ERR2267562.mdup	filt-walker
chr10	21534705	21547651	WW->WC	2	ERR2267562.mdup	filt-walker
chr10	63627758	63631740	WC->WW	2	ERR2267562.mdup	filt-walker
chr11	13047256	13050156	CC->WC	2	ERR2267562.mdup	filt-walker
chr11	58245349	58255575	WC->CC	2	ERR2267562.mdup	filt-walker
chr12	22040926	22044404	WW->WC	2	ERR2267562.mdup	filt-walker
chr12	31079123	31085313	WC->CC	2	ERR2267562.mdup	filt-walker
chr13	44669864	44670476	CC->WC	2	ERR2267562.mdup	filt-walker
chr16	20975410	20975468	WW->WC	2	ERR2267562.mdup	filt-walker
chr16	51215005	51222607	WC->CC	2	ERR2267562.mdup	filt-walker
chr17	70054690	70059492	WW->WC	2	ERR2267562.mdup	filt-walker
chr20	13840828	13847045	CC->WC	2	ERR2267562.mdup	filt-walker
chr20	31059272	31059274	WC->CC	2	ERR2267562.mdup	filt-walker
chr1	19978809	19987203	CC->WC	2	ERR2267563.mdup	filt-walker
chr1	87638480	87639689	WC->WW	2	ERR2267563.mdup	filt-walker
chr1	163538024	163539282	WW->WC	2	ERR2267563.mdup	filt-walker
chr1	198423469	198423653	WC->WW	2	ERR2267563.mdup	filt-walker
chr1	237642905	237643452	WW->WC	2	ERR2267563.mdup	filt-walker
chr2	31350945	31362361	WC->CC	2	ERR2267563.mdup	filt-walker
chr2	117514613	117530255	CC->WC	2	ERR2267563.mdup	filt-walker
chr3	8894141	8894208	WC->WW	2	ERR2267563.mdup	filt-walker
chr3	42294713	42298873	WW->WC	2	ERR2267563.mdup	filt-walker
chr3	66992849	66995351	WC->WW	2	ERR2267563.mdup	filt-walker
chr3	94752867	94765656	WW->WC	2	ERR2267563.mdup	filt-walker
chr3	97992299	97993737	WC->CC	2	ERR2267563.mdup	filt-walker
chr3	112271789	112271852	CC->WC	2	ERR2267563.mdup	filt-walker
chr3	155672336	155672468	WC->CC	2	ERR2267563.mdup	filt-walker
chr3	158914779	158914935	CC->WC	2	ERR2267563.mdup	filt-walker
chr3	177725259	177726081	WC->CC	2	ERR2267563.mdup	filt-walker
chr4	32313489	32319084	WC->WW	2	ERR2267563.mdup	filt-walker
chr4	56086694	56099847	WW->WC	2	ERR2267563.mdup	filt-walker
chr4	138676852	138686008	WC->WW	2	ERR2267563.mdup	filt-walker
chr4	181570340	181580462	WW->WC	2	ERR2267563.mdup	filt-walker
chr5	4803315	4804060	CC->WC	2	ERR2267563.mdup	filt-walker
chr5	27665827	27670599	WC->CC	2	ERR2267563.mdup	filt-walker
chr5	53636685	53638364	CC->WC	2	ERR2267563.mdup	filt-walker
chr5	89390405	89391777	WC->WW	2	ERR2267563.mdup	filt-walker
chr5	99408375	99420789	WW->WC	2	ERR2267563.mdup	filt-walker
chr5	100388506	100389512	WC->WW	2	ERR2267563.mdup	filt-walker
chr5	165706267	165712966	WW->WC	2	ERR2267563.mdup	filt-walker
chr6	46920577	46923808	WC->WW	2	ERR2267563.mdup	filt-walker
chr6	96154090	96161059	WW->WC	2	ERR2267563.mdup	filt-walker
chr6	162538908	162541329	WC->CC	2	ERR2267563.mdup	filt-walker
chr7	36084201	36090538	CC->WC	2	ERR2267563.mdup	filt-walker
chr7	66661938	66666709	WC->WW	2	ERR2267563.mdup	filt-walker
chr7	76352227	76360527	WW->WC	2	ERR2267563.mdup	filt-walker
chr8	37593809	37594088	CC->WC	2	ERR2267563.mdup	filt-walker
chr9	41776362	41788270	WC->CC	2	ERR2267563.mdup	filt-walker
chr9	97786881	97789317	CC->WC	2	ERR2267563.mdup	filt-walker
chr9	99881891	99882910	WC->WW	2	ERR2267563.mdup	filt-walker
chr9	107958149	107971721	WW->WC	2	ERR2267563.mdup	filt-walker
chr10	9994431	9997990	WW->WC	2	ERR2267563.mdup	filt-walker
chr10	13547800	13551773	WC->WW	2	ERR2267563.mdup	filt-walker
chr10	21675177	21697021	WW->WC	2	ERR2267563.mdup	filt-walker
chr11	10012471	10017815	CC->WC	2	ERR2267563.mdup	filt-walker
chr11	60520693	60526666	WC->WW	2	ERR2267563.mdup	filt-walker
chr11	71297740	71321685	WW->WC	2	ERR2267563.mdup	filt-walker
chr11	127757588	127758795	WC->WW	2	ERR2267563.mdup	filt-walker
chr12	7964859	7969539	WC->WW	2	ERR2267563.mdup	filt-walker
chr12	87521073	87526764	WW->WC	2	ERR2267563.mdup	filt-walker
chr13	26803930	26806915	WC->WW	2	ERR2267563.mdup	filt-walker
chr13	44421937	44423140	WW->WC	2	ERR2267563.mdup	filt-walker
chr13	75054332	75057895	WC->WW	2	ERR2267563.mdup	filt-walker
chr15	72475321	72483488	WW->WC	2	ERR2267563.mdup	filt-walker
chr17	28824724	28843921	WC->CC	2	ERR2267563.mdup	filt-walker
chr18	33840331	33844791	CC->WC	2	ERR2267563.mdup	filt-walker
chr18	74062741	74063737	WC->WW	2	ERR2267563.mdup	filt-walker
chr18	78247717	78265577	WW->WC	2	ERR2267563.mdup	filt-walker
chr21	41039897	41047732	WC->CC	2	ERR2267563.mdup	filt-walker
chr1	41375754	41377250	WW->WC	2	ERR2267564.mdup	filt-walker
chr1	241924748	241926322	WC->CC	2	ERR2267564.mdup	filt-walker
chr2	40847909	40850622	WW->WC	2	ERR2267564.mdup	filt-walker
chr2	59374026	59379269	WC->CC	2	ERR2267564.mdup	filt-walker
chr2	133017690	133020707	CC->WC	2	ERR2267564.mdup	filt-walker
chr2	173046442	173049767	WC->WW	2	ERR2267564.mdup	filt-walker
chr2	232589411	232593166	WW->WC	2	ERR2267564.mdup	filt-walker
chr3	55844946	55850457	WC->WW	2	ERR2267564.mdup	filt-walker
chr3	185643230	185669748	WW->WC	2	ERR2267564.mdup	filt-walker
chr4	60916122	60930648	WW->WC	2	ERR2267564.mdup	filt-walker
chr4	67881182	67886237	WC->WW	2	ERR2267564.mdup	filt-walker
chr4	134923927	134929487	WW->WC	2	ERR2267564.mdup	filt-walker
chr5	23858298	23868829	WW->WC	2	ERR2267564.mdup	filt-walker
chr5	80167375	80170791	WC->CC	2	ERR2267564.mdup	filt-walker
chr5	103121079	103123008	CC->WC	2	ERR2267564.mdup	filt-walker
chr6	60241256	60248081	WW->WC	2	ERR2267564.mdup	filt-walker
chr6	82079652	82080675	WC->WW	2	ERR2267564.mdup	filt-walker
chr7	5988838	6007511	CC->WC	2	ERR2267564.mdup	filt-walker
chr7	47930156	47931530	WC->CC	2	ERR2267564.mdup	filt-walker
chr8	69979238	69980614	WW->WC	2	ERR2267564.mdup	filt-walker
chr8	109269458	109274451	WC->CC	2	ERR2267564.mdup	filt-walker
chr9	124157820	124163471	WC->WW	2	ERR2267564.mdup	filt-walker
chr9	131382732	131391072	WW->WC	2	ERR2267564.mdup	filt-walker
chr10	98239315	98242129	WW->WC	2	ERR2267564.mdup	filt-walker
chr10	109645937	109665389	WC->WW	2	ERR2267564.mdup	filt-walker
chr10	120657577	120662839	WW->WC	2	ERR2267564.mdup	filt-walker
chr10	133017356	133025618	WC->WW	2	ERR2267564.mdup	filt-walker
chr11	6159541	6168084	CC->WC	2	ERR2267564.mdup	filt-walker
chr11	45931324	45938955	WC->CC	2	ERR2267564.mdup	filt-walker
chr11	96422515	96435268	CC->WC	2	ERR2267564.mdup	filt-walker
chr11	107121085	107138484	WC->CC	2	ERR2267564.mdup	filt-walker
chr12	9734236	9743004	WW->WC	2	ERR2267564.mdup	filt-walker
chr12	52312132	52318487	WC->WW	2	ERR2267564.mdup	filt-walker
chr12	91812691	91818003	WW->WC	2	ERR2267564.mdup	filt-walker
chr14	23359994	23361595	WW->WC	2	ERR2267564.mdup	filt-walker
chr14	39612158	39618079	WC->CC	2	ERR2267564.mdup	filt-walker
chr14	45217867	45220386	CC->WC	2	ERR2267564.mdup	filt-walker
chr15	31616881	31636960	CC->WC	2	ERR2267564.mdup	filt-walker
chr15	73974892	73984980	WC->CC	2	ERR2267564.mdup	filt-walker
chr15	92155091	92155701	CC->WC	2	ERR2267564.mdup	filt-walker
chr16	9780021	9782939	WC->WW	2	ERR2267564.mdup	filt-walker
chr16	34264836	34571819	WW->WC	2	ERR2267564.mdup	filt-walker
chr16	76071752	76085199	WC->WW	2	ERR2267564.mdup	filt-walker
chr16	82502804	82507561	WW->WC	2	ERR2267564.mdup	filt-walker
chr17	21788843	21815135	CC->WC	2	ERR2267564.mdup	filt-walker
chr17	34246503	34255181	WC->CC	2	ERR2267564.mdup	filt-walker
chr17	78316022	78319291	CC->WC	2	ERR2267564.mdup	filt-walker
chr19	27359977	27360425	WC->WW	2	ERR2267564.mdup	filt-walker
chr20	3643574	3655824	WC->CC	2	ERR2267564.mdup	filt-walker
chr20	59475723	59488193	CC->WC	2	ERR2267564.mdup	filt-walker
chr2	26557062	26567383	WC->WW	2	ERR2267565.mdup	filt-walker
chr2	144172810	144175309	WW->WC	2	ERR2267565.mdup	filt-walker
chr2	213781058	213781179	WC->CC	2	ERR2267565.mdup	filt-walker
chr2	225825764	225838252	CC->WC	2	ERR2267565.mdup	filt-walker
chr3	83806466	83810594	WC->WW	2	ERR2267565.mdup	filt-walker
chr3	90479133	90480580	WW->WC	2	ERR2267565.mdup	filt-walker
chr3	127276392	127280415	WC->WW	2	ERR2267565.mdup	filt-walker
chr3	148688689	148699135	WW->WC	2	ERR2267565.mdup	filt-walker
chr3	164612283	164622309	WC->WW	2	ERR2267565.mdup	filt-walker
chr4	185455060	185461694	WW->WC	2	ERR2267565.mdup	filt-walker
chr5	99320000	99520000	CC->WC	2	ERR2267565.mdup	filt-200k
chr5	100470731	100470810	WC->CC	2	ERR2267565.mdup	filt-walker
chr6	90295673	90297938	WC->WW	2	ERR2267565.mdup	filt-walker
chr6	154096245	154099560	WW->WC	2	ERR2267565.mdup	filt-walker
chr7	41115561	41119574	WW->WC	2	ERR2267565.mdup	filt-walker
chr7	42626877	42633772	WC->WW	2	ERR2267565.mdup	filt-walker
chr7	149725243	149729886	WW->WC	2	ERR2267565.mdup	filt-walker
chr8	44200785	44408409	WC->WW	2	ERR2267565.mdup	filt-walker
chr8	61160056	61170198	WW->WC	2	ERR2267565.mdup	filt-walker
chr8	90750154	90761296	WC->CC	2	ERR2267565.mdup	filt-walker
chr8	95808345	95808516	CC->WC	2	ERR2267565.mdup	filt-walker
chr8	127707562	127712171	WC->WW	2	ERR2267565.mdup	filt-walker
chr9	14479453	14483365	CC->WC	2	ERR2267565.mdup	filt-walker
chr9	69135003	69142075	WC->WW	2	ERR2267565.mdup	filt-walker
chr12	75022756	75027168	WC->WW	2	ERR2267565.mdup	filt-walker
chr14	21106278	21113601	WC->CC	2	ERR2267565.mdup	filt-walker
chr14	63511373	63536577	CC->WC	2	ERR2267565.mdup	filt-walker
chr17	54839597	54844780	WW->WC	2	ERR2267565.mdup	filt-walker
chr19	14561563	14566204	WW->WC	2	ERR2267565.mdup	filt-walker
chr1	113367089	113391728	WC->CC	2	ERR2267566.mdup	filt-walker
chr1	118738583	118798755	CC->WC	2	ERR2267566.mdup	filt-walker
chr3	189153253	189156558	WW->WC	2	ERR2267566.mdup	filt-walker
chr4	40548499	40548574	WW->WC	2	ERR2267566.mdup	filt-walker
chr4	113916749	113926280	WC->WW	2	ERR2267566.mdup	filt-walker
chr4	115717760	115724589	WW->WC	2	ERR2267566.mdup	filt-walker
chr4	133495833	133498345	WC->CC	2	ERR2267566.mdup	filt-walker
chr6	15772770	15774116	CC->WC	2	ERR2267566.mdup	filt-walker
chr7	23486163	23518144	WW->WC	2	ERR2267566.mdup	filt-walker
chr8	21351244	21368217	CC->WC	2	ERR2267566.mdup	filt-walker
chr8	88640000	88840000	WC->CC	2	ERR2267566.mdup	filt-200k
chr8	117933770	117947066	CC->WC	2	ERR2267566.mdup	filt-walker
chr9	65073470	65383879	WC->CC	2	ERR2267566.mdup	filt-walker
chr9	84508859	84513059	CC->WC	2	ERR2267566.mdup	filt-walker
chr9	92307811	92322990	WC->CC	2	ERR2267566.mdup	filt-walker
chr9	101417343	101434643	CC->WC	2	ERR2267566.mdup	filt-walker
chr11	29398168	29412222	WC->CC	2	ERR2267566.mdup	filt-walker
chr11	44112890	44125530	CC->WC	2	ERR2267566.mdup	filt-walker
chr11	104522759	104614687	WC->CC	2	ERR2267566.mdup	filt-walker
chr11	118765847	118779190	CC->WC	2	ERR2267566.mdup	filt-walker
chr12	13636585	13636959	WW->WC	2	ERR2267566.mdup	filt-walker
chr12	63096664	63128509	WC->CC	2	ERR2267566.mdup	filt-walker
chr12	72394102	72427055	CC->WC	2	ERR2267566.mdup	filt-walker
chr13	61765341	61767843	CC->WC	2	ERR2267566.mdup	filt-walker
chr13	71199900	71206920	WC->WW	2	ERR2267566.mdup	filt-walker
chr13	72621653	72634323	WW->WC	2	ERR2267566.mdup	filt-walker
chr13	82760119	82797210	WC->CC	2	ERR2267566.mdup	filt-walker
chr13	106766203	106781275	CC->WC	2	ERR2267566.mdup	filt-walker
chr14	42686894	42719587	WC->CC	2	ERR2267566.mdup	filt-walker
chr15	59028097	59044142	WW->WC	2	ERR2267566.mdup	filt-walker
chr15	74701752	74702614	WC->CC	2	ERR2267566.mdup	filt-walker
chr17	7391069	7406690	CC->WC	2	ERR2267566.mdup	filt-walker
chr17	22147203	22167820	WC->CC	2	ERR2267566.mdup	filt-walker
chr18	73431661	73473168	WW->WC	2	ERR2267566.mdup	filt-walker
chr19	56522118	56523422	WC->WW	2	ERR2267566.mdup	filt-walker
chr20	39822235	39825858	WW->WC	2	ERR2267566.mdup	filt-walker
chr1	87178432	87178620	WC->CC	2	ERR2267567.mdup	filt-walker
chr2	9414576	9419861	WW->WC	2	ERR2267567.mdup	filt-walker
chr2	97100427	97150362	WC->WW	2	ERR2267567.mdup	filt-walker
chr2	177394822	177424108	WW->WC	2	ERR2267567.mdup	filt-walker
chr2	230596060	230604386	WC->WW	2	ERR2267567.mdup	filt-walker
chr3	37333161	37377706	CC->WC	2	ERR2267567.mdup	filt-walker
chr3	111907841	111911616	WC->CC	2	ERR2267567.mdup	filt-walker
chr3	161065019	161102286	CC->WC	2	ERR2267567.mdup	filt-walker
chr4	21414205	21433706	WC->WW	2	ERR2267567.mdup	filt-walker
chr4	55791830	55793465	WW->WC	2	ERR2267567.mdup	filt-walker
chr4	125317529	125319907	WC->WW	2	ERR2267567.mdup	filt-walker
chr4	165799796	165817028	WW->WC	2	ERR2267567.mdup	filt-walker
chr5	72058649	72067708	WW->WC	2	ERR2267567.mdup	filt-walker
chr5	82298132	82300775	WC->WW	2	ERR2267567.mdup	filt-walker
chr6	11880432	11917771	CC->WC	2	ERR2267567.mdup	filt-walker
chr6	38440395	38443727	WC->CC	2	ERR2267567.mdup	filt-walker
chr6	149000259	149004517	CC->WC	2	ERR2267567.mdup	filt-walker
chr7	30691614	30699573	WC->WW	2	ERR2267567.mdup	filt-walker
chr7	138154993	138173197	WW->WC	2	ERR2267567.mdup	filt-walker
chr8	79142218	79169730	WC->CC	2	ERR2267567.mdup	filt-walker
chr8	142626620	142627749	CC->WC	2	ERR2267567.mdup	filt-walker
chr9	11929107	11996839	WC->CC	2	ERR2267567.mdup	filt-walker
chr9	123194518	123209340	WW->WC	2	ERR2267567.mdup	filt-walker
chr10	31017727	31031184	CC->WC	2	ERR2267567.mdup	filt-walker
chr11	51684324	51735490	CC->WC	2	ERR2267567.mdup	filt-walker
chr11	90558587	90575142	WC->CC	2	ERR2267567.mdup	filt-walker
chr12	104731109	104747712	WW->WC	2	ERR2267567.mdup	filt-walker
chr13	55977723	56041367	WC->WW	2	ERR2267567.mdup	filt-walker
chr14	31914332	31925865	WC->WW	2	ERR2267567.mdup	filt-walker
chr14	35343985	35350053	WW->WC	2	ERR2267567.mdup	filt-walker
chr15	36428330	36440652	WC->CC	2	ERR2267567.mdup	filt-walker
chr15	77878282	77902408	CC->WC	2	ERR2267567.mdup	filt-walker
chr16	68342599	68374601	WC->CC	2	ERR2267567.mdup	filt-walker
chr17	31766853	31767101	WC->WW	2	ERR2267567.mdup	filt-walker
chr17	50192440	50211184	WW->WC	2	ERR2267567.mdup	filt-walker
chr17	51447846	51462610	WC->CC	2	ERR2267567.mdup	filt-walker
chr18	28583511	28594064	WC->CC	2	ERR2267567.mdup	filt-walker
chr18	54638898	54652948	CC->WC	2	ERR2267567.mdup	filt-walker
chr1	64341582	64348278	WC->CC	2	ERR2267568.mdup	filt-walker
chr1	92653561	92671523	CC->WC	2	ERR2267568.mdup	filt-walker
chr1	176013054	176126598	WC->WW	2	ERR2267568.mdup	filt-walker
chr2	11781273	11800140	WC->WW	2	ERR2267568.mdup	filt-walker
chr2	85608492	85665064	WW->WC	2	ERR2267568.mdup	filt-walker
chr2	186360350	186409711	WC->CC	2	ERR2267568.mdup	filt-walker
chr3	14083387	14101450	WC->WW	2	ERR2267568.mdup	filt-walker
chr3	75429799	75544290	WW->WC	2	ERR2267568.mdup	filt-walker
chr3	113480000	113680000	WC->CC	2	ERR2267568.mdup	filt-200k
chr3	179988992	180000809	WW->WC	2	ERR2267568.mdup	filt-walker
chr4	27273652	27274324	WW->WC	2	ERR2267568.mdup	filt-walker
chr4	52171169	52185612	WC->WW	2	ERR2267568.mdup	filt-walker
chr4	67960000	68160000	WW->WC	2	ERR2267568.mdup	filt-200k
chr4	89160000	89480000	WC->WW	2	ERR2267568.mdup	filt-320k
chr5	42299645	42310558	CC->WC	2	ERR2267568.mdup	filt-walker
chr6	32372011	32455122	WC->WW	2	ERR2267568.mdup	filt-walker
chr6	39348411	39452420	WW->WC	2	ERR2267568.mdup	filt-walker
chr6	67919962	67972973	WC->WW	2	ERR2267568.mdup	filt-walker
chr6	145384485	145388673	WW->WC	2	ERR2267568.mdup	filt-walker
chr8	23613210	23626454	CC->WC	2	ERR2267568.mdup	filt-walker
chr8	40468234	40504618	WC->CC	2	ERR2267568.mdup	filt-walker
chr8	92809156	92812382	CC->WC	2	ERR2267568.mdup	filt-walker
chr8	103968117	104185302	WC->WW	2	ERR2267568.mdup	filt-walker
chr9	61984264	62805103	CC->WC	2	ERR2267568.mdup	filt-walker
chr9	72709275	72760701	WC->CC	2	ERR2267568.mdup	filt-walker
chr9	87345313	87510718	CC->WC	2	ERR2267568.mdup	filt-walker
chr9	101739889	101899966	WC->CC	2	ERR2267568.mdup	filt-walker
chr9	108573966	108587950	CC->WC	2	ERR2267568.mdup	filt-walker
chr9	133120000	133320000	WC->CC	2	ERR2267568.mdup	filt-200k
chr10	47720000	48040000	WW->WC	2	ERR2267568.mdup	filt-320k
chr10	55032252	55212679	WC->WW	2	ERR2267568.mdup	filt-walker
chr11	19309446	19312409	WW->WC	2	ERR2267568.mdup	filt-walker
chr11	27835440	27912393	WC->WW	2	ERR2267568.mdup	filt-walker
chr11	118661382	118708636	CC->WC	2	ERR2267568.mdup	filt-walker
chr11	130457799	130465199	WC->CC	2	ERR2267568.mdup	filt-walker
chr13	43600000	43840000	WC->CC	2	ERR2267568.mdup	filt-240k
chr14	90593710	90605751	WW->WC	2	ERR2267568.mdup	filt-walker
chr16	34220207	34581437	CC->WC	2	ERR2267568.mdup	filt-walker
chr17	21479363	21498303	CC->WC	2	ERR2267568.mdup	filt-walker
chr17	39786885	39920021	WC->WW	2	ERR2267568.mdup	filt-walker
chr17	70553074	70598977	WW->WC	2	ERR2267568.mdup	filt-walker
