Chromosome	start	end	transition	aneuploidy	index	callType
chr12	34709137	34804267	WW->WC	2	ERR2267650.mdup	filt-walker
chr14	29394117	29394220	WW->WC	2	ERR2267650.mdup	filt-walker
chr14	72350111	72375500	WC->WW	2	ERR2267650.mdup	filt-walker
chr17	51351854	51372242	WC->WW	2	ERR2267650.mdup	filt-walker
chr18	19807564	20149916	WC->CC	2	ERR2267650.mdup	filt-walker
chr18	61871571	61882385	CC->WC	2	ERR2267650.mdup	filt-walker
chr1	38004934	38008422	WC->WW	2	ERR2267651.mdup	filt-walker
chr1	51366347	51367604	WW->WC	2	ERR2267651.mdup	filt-walker
chr1	193940734	193954742	WC->CC	2	ERR2267651.mdup	filt-walker
chr1	231283523	231290454	CC->WC	2	ERR2267651.mdup	filt-walker
chr2	85500405	85501592	WC->WW	2	ERR2267651.mdup	filt-walker
chr3	39376231	39378813	CC->WC	2	ERR2267651.mdup	filt-walker
chr3	130803992	130804097	WC->CC	2	ERR2267651.mdup	filt-walker
chr4	24726588	24729228	WC->CC	2	ERR2267651.mdup	filt-walker
chr4	68807782	68830021	CC->WC	2	ERR2267651.mdup	filt-walker
chr4	77702566	77707735	WC->WW	2	ERR2267651.mdup	filt-walker
chr4	86264287	86279274	WW->WC	2	ERR2267651.mdup	filt-walker
chr4	106348765	106353845	WC->CC	2	ERR2267651.mdup	filt-walker
chr5	110508294	110511178	CC->WC	2	ERR2267651.mdup	filt-walker
chr6	94655550	94657771	WW->WC	2	ERR2267651.mdup	filt-walker
chr6	131750928	131751912	WC->CC	2	ERR2267651.mdup	filt-walker
chr8	12577558	12586372	WC->CC	2	ERR2267651.mdup	filt-walker
chr8	109320893	109336655	CC->WC	2	ERR2267651.mdup	filt-walker
chr10	43876619	43881365	WC->WW	2	ERR2267651.mdup	filt-walker
chr12	8771519	8779306	CC->WC	2	ERR2267651.mdup	filt-walker
chr13	69853563	69862442	WC->WW	2	ERR2267651.mdup	filt-walker
chr16	49207118	49208859	WC->WW	2	ERR2267651.mdup	filt-walker
chr17	45501736	45576643	CC->WC	2	ERR2267651.mdup	filt-walker
chr18	3238827	3239067	WC->CC	2	ERR2267651.mdup	filt-walker
chr18	50688556	50696319	CC->WC	2	ERR2267651.mdup	filt-walker
chr20	11066199	11087722	CC->WC	2	ERR2267651.mdup	filt-walker
chr1	85276120	85279399	WC->CC	2	ERR2267652.mdup	filt-walker
chr1	168313427	168320152	CC->WC	2	ERR2267652.mdup	filt-walker
chr1	185374452	185377126	WC->WW	2	ERR2267652.mdup	filt-walker
chr2	53819230	53829441	WW->WC	2	ERR2267652.mdup	filt-walker
chr2	139617553	139637219	WC->WW	2	ERR2267652.mdup	filt-walker
chr2	209269830	209273220	WW->WC	2	ERR2267652.mdup	filt-walker
chr3	40189710	40197948	WC->CC	2	ERR2267652.mdup	filt-walker
chr3	54295056	54296478	CC->WC	2	ERR2267652.mdup	filt-walker
chr3	93506217	93731576	WC->CC	2	ERR2267652.mdup	filt-walker
chr3	99568307	99576103	CC->WC	2	ERR2267652.mdup	filt-walker
chr4	75921460	75921503	WC->CC	2	ERR2267652.mdup	filt-walker
chr4	131636532	131636663	CC->WC	2	ERR2267652.mdup	filt-walker
chr4	171657263	171661094	WC->CC	2	ERR2267652.mdup	filt-walker
chr5	69456749	69461632	WW->WC	2	ERR2267652.mdup	filt-walker
chr5	100311481	100316189	WC->WW	2	ERR2267652.mdup	filt-walker
chr6	24887417	24904573	WC->CC	2	ERR2267652.mdup	filt-walker
chr6	99761146	99771667	CC->WC	2	ERR2267652.mdup	filt-walker
chr7	18925413	18958645	WW->WC	2	ERR2267652.mdup	filt-walker
chr7	117220112	117228854	WC->WW	2	ERR2267652.mdup	filt-walker
chr8	80941096	80954101	WC->WW	2	ERR2267652.mdup	filt-walker
chr10	70983469	70992390	WW->WC	2	ERR2267652.mdup	filt-walker
chr11	48742427	48744047	WW->WC	2	ERR2267652.mdup	filt-walker
chr12	108878431	108879663	WW->WC	2	ERR2267652.mdup	filt-walker
chr14	54174077	54174317	CC->WC	2	ERR2267652.mdup	filt-walker
chr17	31350391	31356607	WC->CC	2	ERR2267652.mdup	filt-walker
chr17	48860389	48862864	CC->WC	2	ERR2267652.mdup	filt-walker
chr18	14578794	14579152	CC->WC	2	ERR2267652.mdup	filt-walker
chr19	8022943	8030934	WW->WC	2	ERR2267652.mdup	filt-walker
chr20	35441914	35444915	CC->WC	2	ERR2267652.mdup	filt-walker
chr20	46850126	46855840	WC->CC	2	ERR2267652.mdup	filt-walker
chr1	65678493	65691398	CC->WC	2	ERR2267653.mdup	filt-walker
chr2	141360000	141560000	CC->WC	2	ERR2267653.mdup	filt-200k
chr3	4320851	4330513	WC->WW	2	ERR2267653.mdup	filt-walker
chr3	87636487	87636556	WW->WC	2	ERR2267653.mdup	filt-walker
chr3	175645225	175652889	WC->CC	2	ERR2267653.mdup	filt-walker
chr4	28832592	28870372	WW->WC	2	ERR2267653.mdup	filt-walker
chr4	105957569	105971301	WC->WW	2	ERR2267653.mdup	filt-walker
chr5	43520000	43720000	WC->WW	2	ERR2267653.mdup	filt-200k
chr5	97001311	97029440	WW->WC	2	ERR2267653.mdup	filt-walker
chr5	114348629	114363515	WC->WW	2	ERR2267653.mdup	filt-walker
chr6	77263928	77292766	WC->CC	2	ERR2267653.mdup	filt-walker
chr6	129411800	129448940	CC->WC	2	ERR2267653.mdup	filt-walker
chr7	16311053	16363802	WW->WC	2	ERR2267653.mdup	filt-walker
chr9	15606106	15618815	WW->WC	2	ERR2267653.mdup	filt-walker
chr9	22415291	22438989	WC->WW	2	ERR2267653.mdup	filt-walker
chr10	44155895	44183194	WW->WC	2	ERR2267653.mdup	filt-walker
chr10	94801434	94865962	WC->CC	2	ERR2267653.mdup	filt-walker
chr12	30437237	30447342	WW->WC	2	ERR2267653.mdup	filt-walker
chr12	56235366	56318762	WC->WW	2	ERR2267653.mdup	filt-walker
chr15	43406589	43417727	CC->WC	2	ERR2267653.mdup	filt-walker
chr18	45360000	45560000	WC->WW	2	ERR2267653.mdup	filt-200k
chr20	6295816	6297684	CC->WC	2	ERR2267653.mdup	filt-walker
chr1	169036646	169045104	CC->WC	2	ERR2267654.mdup	filt-walker
chr3	14019863	14021392	CC->WC	2	ERR2267654.mdup	filt-walker
chr3	53294661	53306480	WC->CC	2	ERR2267654.mdup	filt-walker
chr3	74383954	74385465	CC->WC	2	ERR2267654.mdup	filt-walker
chr3	186376539	186385337	WC->WW	2	ERR2267654.mdup	filt-walker
chr4	168545736	168564146	WC->CC	2	ERR2267654.mdup	filt-walker
chr5	52017079	52042810	WW->WC	2	ERR2267654.mdup	filt-walker
chr5	65011159	65026514	WC->WW	2	ERR2267654.mdup	filt-walker
chr5	80486673	80486800	WW->WC	2	ERR2267654.mdup	filt-walker
chr5	151694081	151696242	WC->WW	2	ERR2267654.mdup	filt-walker
chr6	81496654	81501388	WC->CC	2	ERR2267654.mdup	filt-walker
chr6	134785249	134797800	CC->WC	2	ERR2267654.mdup	filt-walker
chr7	54185405	54234829	CC->WC	2	ERR2267654.mdup	filt-walker
chr7	124352158	124357093	WC->WW	2	ERR2267654.mdup	filt-walker
chr7	147921805	147922377	WW->WC	2	ERR2267654.mdup	filt-walker
chr8	57258410	57259176	WC->CC	2	ERR2267654.mdup	filt-walker
chr8	86683763	86686973	CC->WC	2	ERR2267654.mdup	filt-walker
chr9	89013870	89022647	CC->WC	2	ERR2267654.mdup	filt-walker
chr10	6729373	6733518	WC->WW	2	ERR2267654.mdup	filt-walker
chr10	48791176	48791773	WW->WC	2	ERR2267654.mdup	filt-walker
chr10	64592869	64600647	WC->CC	2	ERR2267654.mdup	filt-walker
chr10	94522079	94555041	CC->WC	2	ERR2267654.mdup	filt-walker
chr11	97570327	97582816	WW->WC	2	ERR2267654.mdup	filt-walker
chr14	70756250	70757227	WW->WC	2	ERR2267654.mdup	filt-walker
chr17	36107475	36110142	CC->WC	2	ERR2267654.mdup	filt-walker
chr19	33582145	33587567	WC->CC	2	ERR2267654.mdup	filt-walker
chr1	178067264	178142290	WW->WC	2	ERR2267655.mdup	filt-walker
chr2	65394266	65404699	WC->WW	2	ERR2267655.mdup	filt-walker
chr2	135025834	135040470	WW->WC	2	ERR2267655.mdup	filt-walker
chr3	60218703	60219631	WC->WW	2	ERR2267655.mdup	filt-walker
chr3	109633214	109640338	WW->WC	2	ERR2267655.mdup	filt-walker
chr3	128849321	128876005	WC->CC	2	ERR2267655.mdup	filt-walker
chr3	152588111	152630014	CC->WC	2	ERR2267655.mdup	filt-walker
chr4	29052639	29138167	WC->WW	2	ERR2267655.mdup	filt-walker
chr4	67403290	67447030	WW->WC	2	ERR2267655.mdup	filt-walker
chr4	162273438	162296481	WC->CC	2	ERR2267655.mdup	filt-walker
chr5	124692646	124743979	CC->WC	2	ERR2267655.mdup	filt-walker
chr5	175075577	175163516	WC->WW	2	ERR2267655.mdup	filt-walker
chr7	37645263	37693781	WC->WW	2	ERR2267655.mdup	filt-walker
chr7	100153642	100214118	WW->WC	2	ERR2267655.mdup	filt-walker
chr11	102366967	102403562	WW->WC	2	ERR2267655.mdup	filt-walker
chr12	54720000	54960000	WC->CC	2	ERR2267655.mdup	filt-240k
chr16	64327634	64327719	WC->CC	2	ERR2267655.mdup	filt-walker
chr17	76781713	76822365	WW->WC	2	ERR2267655.mdup	filt-walker
chr20	35079460	35115127	WC->WW	2	ERR2267655.mdup	filt-walker
chr1	25997806	26000985	WC->WW	2	ERR2267656.mdup	filt-walker
chr1	80206722	80215501	WW->WC	2	ERR2267656.mdup	filt-walker
chr2	131211210	131226683	WW->WC	2	ERR2267656.mdup	filt-walker
chr2	160144616	160146027	WC->CC	2	ERR2267656.mdup	filt-walker
chr3	39067536	39072373	CC->WC	2	ERR2267656.mdup	filt-walker
chr3	93470751	93714111	WC->CC	2	ERR2267656.mdup	filt-walker
chr3	178739420	178739759	CC->WC	2	ERR2267656.mdup	filt-walker
chr4	35758479	35760310	CC->WC	2	ERR2267656.mdup	filt-walker
chr4	51107516	51210396	WC->WW	2	ERR2267656.mdup	filt-walker
chr4	114263021	114265189	WW->WC	2	ERR2267656.mdup	filt-walker
chr4	146731038	146732431	WC->WW	2	ERR2267656.mdup	filt-walker
chr4	164598093	164600965	WW->WC	2	ERR2267656.mdup	filt-walker
chr5	42878358	42886852	WW->WC	2	ERR2267656.mdup	filt-walker
chr5	118344000	118384000	WC->WW	2	ERR2267656.mdup	filt-40k
chr5	143218398	143219410	WW->WC	2	ERR2267656.mdup	filt-walker
chr6	77194065	77197467	WC->CC	2	ERR2267656.mdup	filt-walker
chr6	145774200	145775016	CC->WC	2	ERR2267656.mdup	filt-walker
chr7	108869888	108870278	WC->CC	2	ERR2267656.mdup	filt-walker
chr8	46525789	46534116	WC->WW	2	ERR2267656.mdup	filt-walker
chr9	83311454	83318194	CC->WC	2	ERR2267656.mdup	filt-walker
chr11	32991881	32992115	WC->CC	2	ERR2267656.mdup	filt-walker
chr11	45272000	45312000	CC->WC	2	ERR2267656.mdup	filt-40k
chr12	42947639	42948705	WC->CC	2	ERR2267656.mdup	filt-walker
chr14	47581189	47591209	WC->WW	2	ERR2267656.mdup	filt-walker
chr14	77342647	77345315	WW->WC	2	ERR2267656.mdup	filt-walker
chr16	55451935	55452921	WC->WW	2	ERR2267656.mdup	filt-walker
chr19	38683627	38684677	WW->WC	2	ERR2267656.mdup	filt-walker
chr2	223604034	223612772	WC->CC	2	ERR2267657.mdup	filt-walker
chr3	51242833	51268859	WC->WW	2	ERR2267657.mdup	filt-walker
chr3	79771379	79774321	WW->WC	2	ERR2267657.mdup	filt-walker
chr5	149872203	149899123	WC->WW	2	ERR2267657.mdup	filt-walker
chr6	90074292	90100982	WC->CC	2	ERR2267657.mdup	filt-walker
chr6	134070935	134075492	CC->WC	2	ERR2267657.mdup	filt-walker
chr7	45977867	45978039	WC->CC	2	ERR2267657.mdup	filt-walker
chr9	65848883	66161271	WC->WW	2	ERR2267657.mdup	filt-walker
chr10	18400720	18408686	WC->CC	2	ERR2267657.mdup	filt-walker
chr10	71165921	71180456	CC->WC	2	ERR2267657.mdup	filt-walker
chr11	12277305	12282958	WW->WC	2	ERR2267657.mdup	filt-walker
chr11	36584732	36585562	WC->CC	2	ERR2267657.mdup	filt-walker
chr11	83453876	83463898	CC->WC	2	ERR2267657.mdup	filt-walker
chr12	104296802	104309928	CC->WC	2	ERR2267657.mdup	filt-walker
chr16	47902976	47907238	WC->WW	2	ERR2267657.mdup	filt-walker
chr16	62799182	62805595	WW->WC	2	ERR2267657.mdup	filt-walker
chr18	42264620	42295365	WC->CC	2	ERR2267657.mdup	filt-walker
chr1	6784952	6803598	WC->CC	2	ERR2267658.mdup	filt-walker
chr1	103113330	103129900	CC->WC	2	ERR2267658.mdup	filt-walker
chr1	227111627	227126041	WC->CC	2	ERR2267658.mdup	filt-walker
chr2	47831234	47843885	CC->WC	2	ERR2267658.mdup	filt-walker
chr2	112604571	112608022	WC->CC	2	ERR2267658.mdup	filt-walker
chr4	128599107	128612359	WC->WW	2	ERR2267658.mdup	filt-walker
chr6	24981894	25003903	WW->WC	2	ERR2267658.mdup	filt-walker
chr6	150544816	150547068	WC->WW	2	ERR2267658.mdup	filt-walker
chr7	78158517	78179337	WW->WC	2	ERR2267658.mdup	filt-walker
chr8	69360219	69362362	WC->WW	2	ERR2267658.mdup	filt-walker
chr8	132901492	132915955	WW->WC	2	ERR2267658.mdup	filt-walker
chr9	79968160	79971130	WC->CC	2	ERR2267658.mdup	filt-walker
chr9	108498595	108511893	CC->WC	2	ERR2267658.mdup	filt-walker
chr10	23574503	23582616	WC->WW	2	ERR2267658.mdup	filt-walker
chr10	49394738	49397913	WW->WC	2	ERR2267658.mdup	filt-walker
chr10	69533197	69534758	WC->CC	2	ERR2267658.mdup	filt-walker
chr10	108081374	108082952	CC->WC	2	ERR2267658.mdup	filt-walker
chr11	38753667	38763327	CC->WC	2	ERR2267658.mdup	filt-walker
chr11	66654587	66659488	WC->WW	2	ERR2267658.mdup	filt-walker
chr12	27481089	27484358	WW->WC	2	ERR2267658.mdup	filt-walker
chr12	91898110	91898463	WC->WW	2	ERR2267658.mdup	filt-walker
chr13	28816055	28842506	WW->WC	2	ERR2267658.mdup	filt-walker
chr13	65930979	65934474	WC->CC	2	ERR2267658.mdup	filt-walker
chr16	69767445	69771065	CC->WC	2	ERR2267658.mdup	filt-walker
chr1	24057109	24062437	WW->WC	2	ERR2267659.mdup	filt-walker
chr1	82357043	82382472	WC->WW	2	ERR2267659.mdup	filt-walker
chr1	222957728	222969059	WW->WC	2	ERR2267659.mdup	filt-walker
chr2	73899748	73900973	WW->WC	2	ERR2267659.mdup	filt-walker
chr2	137175725	137186755	WC->WW	2	ERR2267659.mdup	filt-walker
chr3	50656378	50657592	CC->WC	2	ERR2267659.mdup	filt-walker
chr3	95883468	95884140	WC->CC	2	ERR2267659.mdup	filt-walker
chr3	120347284	120383425	CC->WC	2	ERR2267659.mdup	filt-walker
chr3	135384749	135385045	WC->WW	2	ERR2267659.mdup	filt-walker
chr3	152020974	152023286	WW->WC	2	ERR2267659.mdup	filt-walker
chr3	177704095	177708663	WC->CC	2	ERR2267659.mdup	filt-walker
chr4	50679890	50841896	WC->CC	2	ERR2267659.mdup	filt-walker
chr4	152384072	152417669	CC->WC	2	ERR2267659.mdup	filt-walker
chr5	43580514	43597809	WW->WC	2	ERR2267659.mdup	filt-walker
chr5	66473626	66489667	WC->CC	2	ERR2267659.mdup	filt-walker
chr5	85187996	85200300	CC->WC	2	ERR2267659.mdup	filt-walker
chr6	41495488	41498246	WW->WC	2	ERR2267659.mdup	filt-walker
chr7	89639918	89647045	CC->WC	2	ERR2267659.mdup	filt-walker
chr7	130653648	130668563	WC->WW	2	ERR2267659.mdup	filt-walker
chr8	27125737	27138986	CC->WC	2	ERR2267659.mdup	filt-walker
chr8	44902573	45622664	WC->WW	2	ERR2267659.mdup	filt-walker
chr8	64706080	64708712	WW->WC	2	ERR2267659.mdup	filt-walker
chr8	101740478	101743602	WC->CC	2	ERR2267659.mdup	filt-walker
chr9	11174690	11180457	WC->CC	2	ERR2267659.mdup	filt-walker
chr9	22625817	22644800	CC->WC	2	ERR2267659.mdup	filt-walker
chr10	10293956	10307267	CC->WC	2	ERR2267659.mdup	filt-walker
chr10	110260580	110266768	WC->CC	2	ERR2267659.mdup	filt-walker
chr11	94847080	94857345	WW->WC	2	ERR2267659.mdup	filt-walker
chr15	37954704	37958426	WC->WW	2	ERR2267659.mdup	filt-walker
chr18	15754968	15886137	WC->CC	2	ERR2267659.mdup	filt-walker
chr18	61733818	61741108	CC->WC	2	ERR2267659.mdup	filt-walker
chr19	37521941	37549767	WC->CC	2	ERR2267659.mdup	filt-walker
chr1	149200895	149237744	WC->WW	2	ERR2267660.mdup	filt-walker
chr1	223674960	223676308	WW->WC	2	ERR2267660.mdup	filt-walker
chr2	100202682	100202908	WC->CC	2	ERR2267660.mdup	filt-walker
chr3	83347033	83357822	WC->WW	2	ERR2267660.mdup	filt-walker
chr4	41824000	41864000	WC->CC	2	ERR2267660.mdup	filt-40k
chr4	118072000	118112000	CC->WC	2	ERR2267660.mdup	filt-40k
chr4	123765934	123771639	WC->CC	2	ERR2267660.mdup	filt-walker
chr5	40736068	40751246	WC->CC	2	ERR2267660.mdup	filt-walker
chr6	68963299	68966536	WW->WC	2	ERR2267660.mdup	filt-walker
chr6	80995899	80996756	WC->CC	2	ERR2267660.mdup	filt-walker
chr10	33470113	33487759	WC->WW	2	ERR2267660.mdup	filt-walker
chr10	52455643	52455767	WW->WC	2	ERR2267660.mdup	filt-walker
chr11	54551457	54553535	WW->WC	2	ERR2267660.mdup	filt-walker
chr11	85782254	85794088	WC->CC	2	ERR2267660.mdup	filt-walker
chr11	102450496	102453900	CC->WC	2	ERR2267660.mdup	filt-walker
chr14	43528985	43534904	CC->WC	2	ERR2267660.mdup	filt-walker
chr16	25029947	25030198	CC->WC	2	ERR2267660.mdup	filt-walker
chr17	17224000	17264000	CC->WC	2	ERR2267660.mdup	filt-40k
chr18	10288000	10328000	WC->WW	2	ERR2267660.mdup	filt-40k
chr18	23607917	23608161	WW->WC	2	ERR2267660.mdup	filt-walker
chr18	53036755	53036940	WC->CC	2	ERR2267660.mdup	filt-walker
chr1	83399509	83440786	WC->WW	2	ERR2267661.mdup	filt-walker
chr2	84063960	84065528	WW->WC	2	ERR2267661.mdup	filt-walker
chr3	85265814	85267264	WC->CC	2	ERR2267661.mdup	filt-walker
chr3	106709247	106712435	CC->WC	2	ERR2267661.mdup	filt-walker
chr3	166031267	166038494	WC->CC	2	ERR2267661.mdup	filt-walker
chr3	173708435	173735366	CC->WC	2	ERR2267661.mdup	filt-walker
chr4	70408539	70408720	WC->CC	2	ERR2267661.mdup	filt-walker
chr4	154648266	154654951	CC->WC	2	ERR2267661.mdup	filt-walker
chr5	32370511	32400514	WC->CC	2	ERR2267661.mdup	filt-walker
chr5	119169708	119197517	CC->WC	2	ERR2267661.mdup	filt-walker
chr5	135387077	135391077	WC->CC	2	ERR2267661.mdup	filt-walker
chr6	90842480	90847637	WC->WW	2	ERR2267661.mdup	filt-walker
chr6	122186339	122190302	CC->WC	2	ERR2267661.mdup	filt-walker
chr8	19438155	19461217	WC->CC	2	ERR2267661.mdup	filt-walker
chr11	34843594	34862895	WW->WC	2	ERR2267661.mdup	filt-walker
chr17	43240000	43440000	WC->CC	2	ERR2267661.mdup	filt-200k
chr1	92387657	92389391	WC->CC	2	ERR2267662.mdup	filt-walker
chr2	55693648	55699496	WW->WC	2	ERR2267662.mdup	filt-walker
chr3	38631012	38633399	CC->WC	2	ERR2267662.mdup	filt-walker
chr3	93470746	93716432	WC->CC	2	ERR2267662.mdup	filt-walker
chr4	138292948	138295894	WC->WW	2	ERR2267662.mdup	filt-walker
chr4	158426708	158450687	WW->WC	2	ERR2267662.mdup	filt-walker
chr5	120201345	120204642	CC->WC	2	ERR2267662.mdup	filt-walker
chr6	15923787	15933413	WC->WW	2	ERR2267662.mdup	filt-walker
chr6	77265702	77265850	WW->WC	2	ERR2267662.mdup	filt-walker
chr6	117843964	117856492	WC->CC	2	ERR2267662.mdup	filt-walker
chr6	136162617	136162741	CC->WC	2	ERR2267662.mdup	filt-walker
chr6	151785136	151785818	WC->CC	2	ERR2267662.mdup	filt-walker
chr7	17470178	17486834	WC->CC	2	ERR2267662.mdup	filt-walker
chr7	46275368	46290242	CC->WC	2	ERR2267662.mdup	filt-walker
chr7	81384080	81386540	WC->CC	2	ERR2267662.mdup	filt-walker
chr7	106469237	106470805	CC->WC	2	ERR2267662.mdup	filt-walker
chr7	142369707	142373386	WC->WW	2	ERR2267662.mdup	filt-walker
chr8	51292113	51298979	WC->CC	2	ERR2267662.mdup	filt-walker
chr8	92283213	92295680	CC->WC	2	ERR2267662.mdup	filt-walker
chr9	39616615	40043631	WW->WC	2	ERR2267662.mdup	filt-walker
chr10	21096196	21101406	WW->WC	2	ERR2267662.mdup	filt-walker
chr10	62907137	62915348	WC->WW	2	ERR2267662.mdup	filt-walker
chr10	94663050	94664326	WW->WC	2	ERR2267662.mdup	filt-walker
chr11	79517903	79519245	CC->WC	2	ERR2267662.mdup	filt-walker
chr13	77183751	77184707	WC->CC	2	ERR2267662.mdup	filt-walker
chr14	32605813	32613594	WC->WW	2	ERR2267662.mdup	filt-walker
chr17	36233516	36389017	CC->WC	2	ERR2267662.mdup	filt-walker
chr18	45511777	45517293	WC->CC	2	ERR2267662.mdup	filt-walker
chr18	58431654	58437239	CC->WC	2	ERR2267662.mdup	filt-walker
chr20	47752000	47792000	CC->WC	2	ERR2267662.mdup	filt-40k
chr1	38961962	38964248	CC->WC	2	ERR2267663.mdup	filt-walker
chr1	99231910	99237906	WC->CC	2	ERR2267663.mdup	filt-walker
chr1	217265058	217270925	CC->WC	2	ERR2267663.mdup	filt-walker
chr2	167991995	167994979	WW->WC	2	ERR2267663.mdup	filt-walker
chr3	43485389	43497615	WC->CC	2	ERR2267663.mdup	filt-walker
chr3	90709533	90793641	CC->WC	2	ERR2267663.mdup	filt-walker
chr4	89448502	89450571	WC->WW	2	ERR2267663.mdup	filt-walker
chr4	98271000	98282276	WW->WC	2	ERR2267663.mdup	filt-walker
chr4	119666779	119682453	WC->CC	2	ERR2267663.mdup	filt-walker
chr4	152516500	152518179	CC->WC	2	ERR2267663.mdup	filt-walker
chr5	43959172	43960509	CC->WC	2	ERR2267663.mdup	filt-walker
chr5	131319510	131333564	WC->WW	2	ERR2267663.mdup	filt-walker
chr5	153221745	153223537	WW->WC	2	ERR2267663.mdup	filt-walker
chr6	126685784	126697387	WC->WW	2	ERR2267663.mdup	filt-walker
chr6	158140744	158149475	CC->WC	2	ERR2267663.mdup	filt-walker
chr7	36853122	36876751	WC->WW	2	ERR2267663.mdup	filt-walker
chr7	53956088	53958825	WW->WC	2	ERR2267663.mdup	filt-walker
chr8	90401563	90407826	WC->WW	2	ERR2267663.mdup	filt-walker
chr8	123373536	123389911	WW->WC	2	ERR2267663.mdup	filt-walker
chr9	12725580	12741397	CC->WC	2	ERR2267663.mdup	filt-walker
chr9	65735174	65735336	WC->CC	2	ERR2267663.mdup	filt-walker
chr9	83163137	83171620	CC->WC	2	ERR2267663.mdup	filt-walker
chr11	33479825	33484132	WC->WW	2	ERR2267663.mdup	filt-walker
chr11	65569303	65596235	WW->WC	2	ERR2267663.mdup	filt-walker
chr11	120463441	120466522	WC->CC	2	ERR2267663.mdup	filt-walker
chr12	32426635	32435180	WC->WW	2	ERR2267663.mdup	filt-walker
chr12	52088676	52097981	WW->WC	2	ERR2267663.mdup	filt-walker
chr12	105864606	105864614	WC->CC	2	ERR2267663.mdup	filt-walker
chr13	53001675	53003231	WC->CC	2	ERR2267663.mdup	filt-walker
chr13	100623187	100623694	CC->WC	2	ERR2267663.mdup	filt-walker
chr14	48585187	48592108	WW->WC	2	ERR2267663.mdup	filt-walker
chr18	11613116	11651245	WW->WC	2	ERR2267663.mdup	filt-walker
chr19	42089888	42118834	CC->WC	2	ERR2267663.mdup	filt-walker
chr20	20067187	20067321	WW->WC	2	ERR2267663.mdup	filt-walker
chr20	31186464	31186855	WC->CC	2	ERR2267663.mdup	filt-walker
chr2	30424115	30439868	WW->WC	2	ERR2267664.mdup	filt-walker
chr3	72407350	72410899	WC->WW	2	ERR2267664.mdup	filt-walker
chr3	138131824	138146074	WW->WC	2	ERR2267664.mdup	filt-walker
chr3	173983427	173984728	WC->WW	2	ERR2267664.mdup	filt-walker
chr4	112591886	112605282	WC->CC	2	ERR2267664.mdup	filt-walker
chr5	50032465	50036317	WC->CC	2	ERR2267664.mdup	filt-walker
chr7	97138554	97144616	WW->WC	2	ERR2267664.mdup	filt-walker
chr12	40600118	40610190	WW->WC	2	ERR2267664.mdup	filt-walker
chr19	41796476	41847411	CC->WC	2	ERR2267664.mdup	filt-walker
chr1	24562657	24562845	CC->WC	2	ERR2267665.mdup	filt-walker
chr1	78754077	78758832	WC->WW	2	ERR2267665.mdup	filt-walker
chr1	154194078	154204917	WW->WC	2	ERR2267665.mdup	filt-walker
chr1	198848888	198866570	WC->CC	2	ERR2267665.mdup	filt-walker
chr3	2093927	2096534	WW->WC	2	ERR2267665.mdup	filt-walker
chr3	110795245	110812253	WC->CC	2	ERR2267665.mdup	filt-walker
chr3	142339404	142345060	CC->WC	2	ERR2267665.mdup	filt-walker
chr3	160012811	160020777	WC->WW	2	ERR2267665.mdup	filt-walker
chr4	73452886	73470445	CC->WC	2	ERR2267665.mdup	filt-walker
chr4	151092659	151101748	WC->WW	2	ERR2267665.mdup	filt-walker
chr6	74363571	74369915	WC->CC	2	ERR2267665.mdup	filt-walker
chr8	88509803	88532211	WW->WC	2	ERR2267665.mdup	filt-walker
chr10	44898011	44898592	CC->WC	2	ERR2267665.mdup	filt-walker
chr10	77881894	77886639	WC->CC	2	ERR2267665.mdup	filt-walker
chr12	52443119	52444733	WC->CC	2	ERR2267665.mdup	filt-walker
chr12	83253024	83265295	CC->WC	2	ERR2267665.mdup	filt-walker
chr16	24698435	24700848	WC->WW	2	ERR2267665.mdup	filt-walker
chr16	65500993	65505154	WW->WC	2	ERR2267665.mdup	filt-walker
chr18	6106935	6118445	CC->WC	2	ERR2267665.mdup	filt-walker
chr19	24337789	24350653	WW->WC	2	ERR2267665.mdup	filt-walker
chr1	121601552	121746097	WW->WC	2	ERR2267666.mdup	filt-walker
chr2	58746677	58757282	WC->WW	2	ERR2267666.mdup	filt-walker
chr2	113574179	113597711	WW->WC	2	ERR2267666.mdup	filt-walker
chr3	22535836	22537463	CC->WC	2	ERR2267666.mdup	filt-walker
chr3	104937920	104946155	WC->WW	2	ERR2267666.mdup	filt-walker
chr3	182454617	182460665	WW->WC	2	ERR2267666.mdup	filt-walker
chr4	176033943	176038402	WC->CC	2	ERR2267666.mdup	filt-walker
chr5	56798902	56803571	CC->WC	2	ERR2267666.mdup	filt-walker
chr5	129036293	129041968	WC->CC	2	ERR2267666.mdup	filt-walker
chr5	152180725	152181381	CC->WC	2	ERR2267666.mdup	filt-walker
chr6	45238250	45259734	CC->WC	2	ERR2267666.mdup	filt-walker
chr6	90818339	90820707	WC->CC	2	ERR2267666.mdup	filt-walker
chr7	81864317	81865080	WW->WC	2	ERR2267666.mdup	filt-walker
chr8	68570360	68571496	WC->CC	2	ERR2267666.mdup	filt-walker
chr10	104115872	104127285	CC->WC	2	ERR2267666.mdup	filt-walker
chr14	61651772	61656467	WC->CC	2	ERR2267666.mdup	filt-walker
chr16	56701527	56705747	WC->CC	2	ERR2267666.mdup	filt-walker
chr17	18390948	18452384	CC->WC	2	ERR2267666.mdup	filt-walker
